"TIME","GEO","UNIT","NA_ITEM","Value"
"2013","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.2"
"2013","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,454.3"
"2013","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","35,341.5"
"2013","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.5"
"2013","Slovakia","Current prices, million euro","Gross domestic product at market prices","74,354.8"
"2013","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","71,850.1"
"2013","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.2"
"2013","Finland","Current prices, million euro","Gross domestic product at market prices","204,321.0"
"2013","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","188,524.0"
"2013","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.5"
"2013","Sweden","Current prices, million euro","Gross domestic product at market prices","440,191.2"
"2013","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","387,491.1"
"2013","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.2"
"2013","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,098,425.7"
"2013","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,965,367.4"
"2013","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.5"
"2013","Iceland","Current prices, million euro","Gross domestic product at market prices","12,064.1"
"2013","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,104.1"
"2013","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2013","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","4,812.4"
"2013","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2013","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.8"
"2013","Norway","Current prices, million euro","Gross domestic product at market prices","393,408.7"
"2013","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","339,248.0"
"2013","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.6"
"2013","Switzerland","Current prices, million euro","Gross domestic product at market prices","518,379.5"
"2013","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","461,456.2"
"2013","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.0"
"2013","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,362.5"
"2013","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,249.5"
"2013","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.9"
"2013","North Macedonia","Current prices, million euro","Gross domestic product at market prices","8,149.6"
"2013","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,453.2"
"2013","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.0"
"2013","Albania","Current prices, million euro","Gross domestic product at market prices","9,625.4"
"2013","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,450.1"
"2013","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.3"
"2013","Serbia","Current prices, million euro","Gross domestic product at market prices","36,426.7"
"2013","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,893.6"
"2013","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.3"
"2013","Turkey","Current prices, million euro","Gross domestic product at market prices","714,313.4"
"2013","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","733,964.8"
"2013","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5"
"2013","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,691.8"
"2013","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,291.0"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.0"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,326.6"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,886.6"
"2014","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.4"
"2014","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","14,091,451.2"
"2014","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,286,731.1"
"2014","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6"
"2014","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","11,781,666.1"
"2014","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,267,284.7"
"2014","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.0"
"2014","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,960,800.9"
"2014","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,185,896.6"
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,131,359.0"
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,687,049.9"
"2014","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9"
"2014","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,167,903.8"
"2014","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,720,208.6"
"2014","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2014","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,947,717.9"
"2014","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,513,860.4"
"2014","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.5"
"2014","Belgium","Current prices, million euro","Gross domestic product at market prices","403,003.3"
"2014","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","379,631.3"
"2014","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.0"
"2014","Bulgaria","Current prices, million euro","Gross domestic product at market prices","42,876.1"
"2014","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,946.2"
"2014","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2"
"2014","Czechia","Current prices, million euro","Gross domestic product at market prices","156,660.0"
"2014","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","161,738.6"
"2014","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.2"
"2014","Denmark","Current prices, million euro","Gross domestic product at market prices","265,757.0"
"2014","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","253,316.0"
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.1"
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,927,430.0"
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,747,491.6"
"2014","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.6"
"2014","Estonia","Current prices, million euro","Gross domestic product at market prices","20,180.0"
"2014","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,186.0"
"2014","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.7"
"2014","Ireland","Current prices, million euro","Gross domestic product at market prices","194,818.2"
"2014","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185,597.5"
"2014","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.1"
"2014","Greece","Current prices, million euro","Gross domestic product at market prices","178,656.5"
"2014","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185,586.1"
"2014","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.2"
"2014","Spain","Current prices, million euro","Gross domestic product at market prices","1,032,158.0"
"2014","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,031,748.8"
"2014","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.1"
"2014","France","Current prices, million euro","Gross domestic product at market prices","2,149,765.0"
"2014","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,076,883.7"
"2014","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.8"
"2014","Croatia","Current prices, million euro","Gross domestic product at market prices","43,401.3"
"2014","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,679.1"
"2014","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.9"
"2014","Italy","Current prices, million euro","Gross domestic product at market prices","1,627,405.6"
"2014","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,545,251.8"
"2014","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","88.9"
"2014","Cyprus","Current prices, million euro","Gross domestic product at market prices","17,408.5"
"2014","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,255.4"
"2014","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.4"
"2014","Latvia","Current prices, million euro","Gross domestic product at market prices","23,654.2"
"2014","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20,566.0"
"2014","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0"
"2014","Lithuania","Current prices, million euro","Gross domestic product at market prices","36,544.8"
"2014","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,989.2"
"2014","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.5"
"2014","Luxembourg","Current prices, million euro","Gross domestic product at market prices","49,824.5"
"2014","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,381.4"
"2014","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.6"
"2014","Hungary","Current prices, million euro","Gross domestic product at market prices","105,905.9"
"2014","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","105,501.0"
"2014","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.4"
"2014","Malta","Current prices, million euro","Gross domestic product at market prices","8,508.3"
"2014","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,815.2"
"2014","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8"
"2014","Netherlands","Current prices, million euro","Gross domestic product at market prices","671,560.0"
"2014","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","650,709.9"
"2014","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.3"
"2014","Austria","Current prices, million euro","Gross domestic product at market prices","333,146.1"
"2014","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","308,723.7"
"2014","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.8"
"2014","Poland","Current prices, million euro","Gross domestic product at market prices","411,163.2"
"2014","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","404,429.1"
"2014","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.2"
"2014","Portugal","Current prices, million euro","Gross domestic product at market prices","173,053.7"
"2014","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,167.2"
"2014","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.5"
"2014","Romania","Current prices, million euro","Gross domestic product at market prices","150,458.0"
"2014","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","139,783.1"
"2014","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.9"
"2014","Slovenia","Current prices, million euro","Gross domestic product at market prices","37,634.3"
"2014","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,319.8"
"2014","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.4"
"2014","Slovakia","Current prices, million euro","Gross domestic product at market prices","76,255.9"
"2014","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","73,827.8"
"2014","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.8"
"2014","Finland","Current prices, million euro","Gross domestic product at market prices","206,897.0"
"2014","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,836.0"
"2014","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.4"
"2014","Sweden","Current prices, million euro","Gross domestic product at market prices","437,540.9"
"2014","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","398,136.6"
"2014","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.0"
"2014","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,309,785.1"
"2014","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,016,613.8"
"2014","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.7"
"2014","Iceland","Current prices, million euro","Gross domestic product at market prices","13,389.9"
"2014","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,335.4"
"2014","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2014","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,021.7"
"2014","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2014","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.8"
"2014","Norway","Current prices, million euro","Gross domestic product at market prices","375,947.3"
"2014","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","345,929.7"
"2014","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.2"
"2014","Switzerland","Current prices, million euro","Gross domestic product at market prices","534,923.4"
"2014","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","472,758.1"
"2014","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.8"
"2014","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,457.9"
"2014","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,307.4"
"2014","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.7"
"2014","North Macedonia","Current prices, million euro","Gross domestic product at market prices","8,562.0"
"2014","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,723.8"
"2014","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.9"
"2014","Albania","Current prices, million euro","Gross domestic product at market prices","9,968.6"
"2014","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,617.8"
"2014","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6"
"2014","Serbia","Current prices, million euro","Gross domestic product at market prices","35,467.5"
"2014","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,370.7"
"2014","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","132.8"
"2014","Turkey","Current prices, million euro","Gross domestic product at market prices","703,411.6"
"2014","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","771,886.5"
"2014","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7"
"2014","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,988.3"
"2014","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,443.6"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.4"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,567.5"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,946.3"
"2015","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.9"
"2015","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","14,854,106.4"
"2015","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,598,949.7"
"2015","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.0"
"2015","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","12,213,171.8"
"2015","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,531,924.0"
"2015","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.3"
"2015","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","13,663,948.9"
"2015","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,455,226.7"
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.1"
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,524,438.1"
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,925,153.2"
"2015","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.1"
"2015","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,524,438.1"
"2015","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,925,153.2"
"2015","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.9"
"2015","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,295,812.4"
"2015","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,711,335.8"
"2015","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.7"
"2015","Belgium","Current prices, million euro","Gross domestic product at market prices","416,701.4"
"2015","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","387,348.4"
"2015","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.2"
"2015","Bulgaria","Current prices, million euro","Gross domestic product at market prices","45,675.8"
"2015","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,539.9"
"2015","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.7"
"2015","Czechia","Current prices, million euro","Gross domestic product at market prices","168,473.3"
"2015","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","170,325.7"
"2015","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.6"
"2015","Denmark","Current prices, million euro","Gross domestic product at market prices","273,017.6"
"2015","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","259,250.2"
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.0"
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,030,070.0"
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,795,291.0"
"2015","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.8"
"2015","Estonia","Current prices, million euro","Gross domestic product at market prices","20,782.2"
"2015","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,503.0"
"2015","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","138.5"
"2015","Ireland","Current prices, million euro","Gross domestic product at market prices","262,833.4"
"2015","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","232,298.6"
"2015","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.7"
"2015","Greece","Current prices, million euro","Gross domestic product at market prices","177,258.4"
"2015","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","184,773.5"
"2015","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.9"
"2015","Spain","Current prices, million euro","Gross domestic product at market prices","1,077,590.0"
"2015","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,071,318.1"
"2015","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.2"
"2015","France","Current prices, million euro","Gross domestic product at market prices","2,198,432.0"
"2015","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,099,997.6"
"2015","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.2"
"2015","Croatia","Current prices, million euro","Gross domestic product at market prices","44,616.4"
"2015","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,743.6"
"2015","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.6"
"2015","Italy","Current prices, million euro","Gross domestic product at market prices","1,655,355.0"
"2015","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,557,278.5"
"2015","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.9"
"2015","Cyprus","Current prices, million euro","Gross domestic product at market prices","17,826.9"
"2015","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,837.8"
"2015","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.2"
"2015","Latvia","Current prices, million euro","Gross domestic product at market prices","24,426.0"
"2015","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21,236.6"
"2015","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.4"
"2015","Lithuania","Current prices, million euro","Gross domestic product at market prices","37,321.8"
"2015","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","33,659.9"
"2015","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.2"
"2015","Luxembourg","Current prices, million euro","Gross domestic product at market prices","52,065.8"
"2015","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46,292.7"
"2015","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.7"
"2015","Hungary","Current prices, million euro","Gross domestic product at market prices","112,210.3"
"2015","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","109,558.1"
"2015","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.2"
"2015","Malta","Current prices, million euro","Gross domestic product at market prices","9,657.9"
"2015","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,660.6"
"2015","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.8"
"2015","Netherlands","Current prices, million euro","Gross domestic product at market prices","690,008.0"
"2015","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","663,458.4"
"2015","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.4"
"2015","Austria","Current prices, million euro","Gross domestic product at market prices","344,269.2"
"2015","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","311,855.7"
"2015","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.1"
"2015","Poland","Current prices, million euro","Gross domestic product at market prices","430,258.1"
"2015","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","419,955.4"
"2015","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.9"
"2015","Portugal","Current prices, million euro","Gross domestic product at market prices","179,713.2"
"2015","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","172,198.7"
"2015","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.8"
"2015","Romania","Current prices, million euro","Gross domestic product at market prices","160,297.8"
"2015","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","145,194.8"
"2015","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.1"
"2015","Slovenia","Current prices, million euro","Gross domestic product at market prices","38,852.6"
"2015","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37,122.5"
"2015","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.7"
"2015","Slovakia","Current prices, million euro","Gross domestic product at market prices","79,758.2"
"2015","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","77,387.7"
"2015","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4"
"2015","Finland","Current prices, million euro","Gross domestic product at market prices","211,516.0"
"2015","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","188,889.0"
"2015","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.1"
"2015","Sweden","Current prices, million euro","Gross domestic product at market prices","454,184.3"
"2015","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","415,737.5"
"2015","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.5"
"2015","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,640,934.6"
"2015","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,064,115.7"
"2015","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.9"
"2015","Iceland","Current prices, million euro","Gross domestic product at market prices","15,679.8"
"2015","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,873.7"
"2015","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2015","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,649.1"
"2015","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2015","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.9"
"2015","Norway","Current prices, million euro","Gross domestic product at market prices","347,632.1"
"2015","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","352,734.5"
"2015","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6"
"2015","Switzerland","Current prices, million euro","Gross domestic product at market prices","612,658.5"
"2015","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","479,061.8"
"2015","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.4"
"2015","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,654.5"
"2015","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,419.6"
"2015","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.8"
"2015","North Macedonia","Current prices, million euro","Gross domestic product at market prices","9,072.3"
"2015","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,021.6"
"2015","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.3"
"2015","Albania","Current prices, million euro","Gross domestic product at market prices","10,264.1"
"2015","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,831.2"
"2015","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.4"
"2015","Serbia","Current prices, million euro","Gross domestic product at market prices","35,715.5"
"2015","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,945.7"
"2015","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.9"
"2015","Turkey","Current prices, million euro","Gross domestic product at market prices","772,978.8"
"2015","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","818,862.7"
"2015","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.9"
"2015","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","14,617.4"
"2015","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,858.7"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.0"
